hotel_id,city_id,city,hotel_name,score,description,url,latitude,longitude
2092,21,Marseille,Montgrand Réception,3.0,Non renseigné,https://www.booking.com/search.html?ss=Montgrand+Réception,43.2911101,5.3763809
2093,21,Marseille,Odalys Canebiere,3.0,Rue Sénac de Meilhan,https://www.booking.com/search.html?ss=Odalys+Canebiere,43.2980028,5.3838029
2094,21,Marseille,Hôtel Azur,3.0,Cours Franklin Roosevelt,https://www.booking.com/search.html?ss=Hôtel+Azur,43.2988798,5.3870888
2095,21,Marseille,Resid'hotel,3.0,Square des Frères Ambrogiani,https://www.booking.com/search.html?ss=Resid'hotel,43.2810856,5.3880734
2096,21,Marseille,NH Collection Marseille,3.0,Non renseigné,https://www.booking.com/search.html?ss=NH+Collection+Marseille,43.3024523,5.368841
2097,21,Marseille,Odalys City Prado Castellane,3.0,Non renseigné,https://www.booking.com/search.html?ss=Odalys+City+Prado+Castellane,43.2796217,5.3904882
2098,21,Marseille,Maisons du Monde suites,3.0,Rue Francis Davso,https://www.booking.com/search.html?ss=Maisons+du+Monde+suites,43.2932562,5.3771072
2099,21,Marseille,Pernod Ricard Club,3.0,Non renseigné,https://www.booking.com/search.html?ss=Pernod+Ricard+Club,43.2956363,5.3746499
2100,21,Marseille,Hotel Beausoleil,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hotel+Beausoleil,43.299249,5.3834367
2101,21,Marseille,Le Printemps,3.0,Non renseigné,https://www.booking.com/search.html?ss=Le+Printemps,43.3030424,5.3788547
2102,21,Marseille,Hotel Bellevue Marseille,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hotel+Bellevue+Marseille,43.2964951,5.3720778
2103,21,Marseille,Le Petit Nice Passedat - La Marina,3.0,Rue des Braves,https://www.booking.com/search.html?ss=Le+Petit+Nice+Passedat+-+La+Marina,43.2802921,5.3516252
2104,21,Marseille,Gambetta Hôtel,3.0,Allée Léon Gambetta,https://www.booking.com/search.html?ss=Gambetta+Hôtel,43.2992123,5.3837591
2105,21,Marseille,Hôtel de Toulon,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+de+Toulon,43.2972564,5.383054
2106,21,Marseille,Hotel Gambetta,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hotel+Gambetta,43.2992433,5.3837822
2107,21,Marseille,Hôtel de l'Ariana,3.0,Rue du Théâtre-Français,https://www.booking.com/search.html?ss=Hôtel+de+l'Ariana,43.2972394,5.3823372
2108,22,Aix en Provence,Grand Hôtel du Roi René,3.0,Boulevard du Roi René,https://www.booking.com/search.html?ss=Grand+Hôtel+du+Roi+René,43.5235527,5.4495744
2109,22,Aix en Provence,Campanile Meyreuil - Aix Est,2.0,Non renseigné,https://www.booking.com/search.html?ss=Campanile+Meyreuil+-+Aix+Est,43.4911782,5.5239485
2110,22,Aix en Provence,Best Western,3.0,Non renseigné,https://www.booking.com/search.html?ss=Best+Western,43.5278348,5.4344544
2111,22,Aix en Provence,Résidence Les Estudines Aix Jas de Bouffan,3.0,Rue Achille Emperaire,https://www.booking.com/search.html?ss=Résidence+Les+Estudines+Aix+Jas+de+Bouffan,43.5216873,5.423381
2112,22,Aix en Provence,Golden Tulip,4.0,Non renseigné,https://www.booking.com/search.html?ss=Golden+Tulip,43.5286598,5.4260213
2113,22,Aix en Provence,Hôtel Rotonde,3.0,Avenue des Belges,https://www.booking.com/search.html?ss=Hôtel+Rotonde,43.5239274,5.4425271
2114,22,Aix en Provence,Hôtel du globe,3.0,Cours Sextius,https://www.booking.com/search.html?ss=Hôtel+du+globe,43.5301895,5.4440592
2115,22,Aix en Provence,Hôtel Artea,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Artea,43.5271803,5.442998
2116,22,Aix en Provence,La Baume-lès-Aix,3.0,Non renseigné,https://www.booking.com/search.html?ss=La+Baume-lès-Aix,43.5037007,5.4240916
2117,22,Aix en Provence,Hôtel Birdy,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Birdy,43.4814705,5.366184
2118,22,Aix en Provence,Ibis Budget Aix Le Canet,3.0,Route de la Côte d'Azur,https://www.booking.com/search.html?ss=Ibis+Budget+Aix+Le+Canet,43.491265,5.526106
2119,22,Aix en Provence,Villa Gallici,3.0,Avenue de la Violette,https://www.booking.com/search.html?ss=Villa+Gallici,43.5361904,5.4485697
2120,22,Aix en Provence,Les Jardins de Mozart,3.0,Non renseigné,https://www.booking.com/search.html?ss=Les+Jardins+de+Mozart,43.5257596,5.4415664
2121,22,Aix en Provence,Hôtel Paul,3.0,Avenue Pasteur,https://www.booking.com/search.html?ss=Hôtel+Paul,43.5332639,5.4461162
2122,22,Aix en Provence,Le Mas des Écureuils,3.0,Non renseigné,https://www.booking.com/search.html?ss=Le+Mas+des+Écureuils,43.5111133,5.3900626
2123,22,Aix en Provence,Hôtel de France,3.0,Rue Espariat,https://www.booking.com/search.html?ss=Hôtel+de+France,43.526932,5.4463088
2124,22,Aix en Provence,Le Nélio,3.0,Non renseigné,https://www.booking.com/search.html?ss=Le+Nélio,43.492038,5.3714822
2125,22,Aix en Provence,Le Pigonnet,3.0,Non renseigné,https://www.booking.com/search.html?ss=Le+Pigonnet,43.517917,5.4420008
2126,22,Aix en Provence,Appart'Hotel Garden & City Puyricard - Le Logis des Clercs,3.0,Chemin de la Quille,https://www.booking.com/search.html?ss=Appart'Hotel+Garden+&+City+Puyricard+-+Le+Logis+des+Clercs,43.5870073,5.4261308
2127,22,Aix en Provence,Concorde,3.0,Boulevard du Roi René,https://www.booking.com/search.html?ss=Concorde,43.5245644,5.4538715
2128,22,Aix en Provence,Hôtel Adagio Aix Centre,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Adagio+Aix+Centre,43.528945,5.4408534
2129,22,Aix en Provence,Place de hotel ville,3.0,Non renseigné,https://www.booking.com/search.html?ss=Place+de+hotel+ville,43.5296386,5.4477544
2130,22,Aix en Provence,Résidence Séjour & Affaires Mirabeau,3.0,Avenue Wolfgang Amadeus Mozart,https://www.booking.com/search.html?ss=Résidence+Séjour+&+Affaires+Mirabeau,43.5252563,5.4412976
2131,22,Aix en Provence,Hôtel des Augustins,3.0,Rue de la Masse,https://www.booking.com/search.html?ss=Hôtel+des+Augustins,43.5268953,5.4471923
2132,22,Aix en Provence,Les Quatre Dauphins,2.0,Rue Roux Alphéran,https://www.booking.com/search.html?ss=Les+Quatre+Dauphins,43.5249067,5.4503561
2133,22,Aix en Provence,Vendôme,3.0,Non renseigné,https://www.booking.com/search.html?ss=Vendôme,43.5288303,5.4382856
2134,22,Aix en Provence,La Caravelle,3.0,Non renseigné,https://www.booking.com/search.html?ss=La+Caravelle,43.5248652,5.4536243
2135,22,Aix en Provence,Le Mas d'Entremont,3.0,Non renseigné,https://www.booking.com/search.html?ss=Le+Mas+d'Entremont,43.5503381,5.4253854
2136,22,Aix en Provence,Hôtel Negrecoste,4.0,Cours Mirabeau,https://www.booking.com/search.html?ss=Hôtel+Negrecoste,43.52697,5.4489955
2137,22,Aix en Provence,Cézanne Boutique Hotel,4.0,Non renseigné,https://www.booking.com/search.html?ss=Cézanne+Boutique+Hotel,43.5235666,5.445875
2138,22,Aix en Provence,Hôtel en ville,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+en+ville,43.53205,5.4515268
2139,22,Aix en Provence,Domaine la Sibérie - Clos des Cigales,3.0,Route du Puy-Sainte-Réparade,https://www.booking.com/search.html?ss=Domaine+la+Sibérie+-+Clos+des+Cigales,43.6165274,5.4396711
2140,22,Aix en Provence,Odalys City Appart Hotel les Floridianes,3.0,Non renseigné,https://www.booking.com/search.html?ss=Odalys+City+Appart+Hotel+les+Floridianes,43.5213336,5.4447612
2141,22,Aix en Provence,Casa'Hotel,3.0,Non renseigné,https://www.booking.com/search.html?ss=Casa'Hotel,43.5275139,5.4413322
2142,22,Aix en Provence,Hôtel Cardinal,3.0,Rue Cardinale,https://www.booking.com/search.html?ss=Hôtel+Cardinal,43.5255572,5.4517417
2143,22,Aix en Provence,Domaine Gaogaïa,3.0,Chemin du Mont Robert,https://www.booking.com/search.html?ss=Domaine+Gaogaïa,43.4961796,5.3947771
2144,22,Aix en Provence,Hotel des Arts,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hotel+des+Arts,43.5293001,5.4535557
2145,22,Aix en Provence,Chateau De La Gaude,3.0,Non renseigné,https://www.booking.com/search.html?ss=Chateau+De+La+Gaude,43.568847,5.4784707
2146,23,Avignon,Hôtel du Palais des Papes,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+du+Palais+des+Papes,43.9504553,4.8061318
2147,23,Avignon,Le Prieuré,5.0,Place du Chapitre,https://www.booking.com/search.html?ss=Le+Prieuré,43.9632638,4.7961564
2148,23,Avignon,Hôtel la Tapy,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+la+Tapy,43.9759313,4.8831702
2149,23,Avignon,Hôtel Bagatelle le Pavillon Bleu,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Bagatelle+le+Pavillon+Bleu,43.9532098,4.7994121
2150,23,Avignon,Alizea Paris-Nice,3.0,Cours Jean Jaurès,https://www.booking.com/search.html?ss=Alizea+Paris-Nice,43.9449119,4.8053323
2151,23,Avignon,Hôtel de l'Atelier,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+de+l'Atelier,43.9631126,4.7979254
2152,23,Avignon,La Livrée du Palais,3.0,Non renseigné,https://www.booking.com/search.html?ss=La+Livrée+du+Palais,43.9494949,4.8112137
2153,23,Avignon,Auberge De Noves,3.0,Route de CHATEAURENARD,https://www.booking.com/search.html?ss=Auberge+De+Noves,43.8853276,4.8821324
2154,23,Avignon,Mad de Rey,3.0,Non renseigné,https://www.booking.com/search.html?ss=Mad+de+Rey,43.8852954,4.7989462
2155,23,Avignon,Appart'Hôtel Les Cordeliers,3.0,Non renseigné,https://www.booking.com/search.html?ss=Appart'Hôtel+Les+Cordeliers,43.944192,4.8114824
2156,23,Avignon,Domaine de Rhodes,3.0,Non renseigné,https://www.booking.com/search.html?ss=Domaine+de+Rhodes,43.9746517,4.8325316
2157,23,Avignon,L'Espanade,3.0,Non renseigné,https://www.booking.com/search.html?ss=L'Espanade,43.9156268,4.8890722
2158,23,Avignon,Ermitage Avignon,3.0,Non renseigné,https://www.booking.com/search.html?ss=Ermitage+Avignon,43.9591518,4.7727562
2159,23,Avignon,La Magnaneraie,3.0,Non renseigné,https://www.booking.com/search.html?ss=La+Magnaneraie,43.9661388,4.7881722
2160,23,Avignon,Hôtel de Cambis,4.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+de+Cambis,43.9453086,4.8053675
2161,23,Avignon,Le Central,3.0,Non renseigné,https://www.booking.com/search.html?ss=Le+Central,43.8834906,4.8545225
2162,23,Avignon,Residella house,3.0,Non renseigné,https://www.booking.com/search.html?ss=Residella+house,43.981837,4.8614824
2163,23,Avignon,O'Cub Hôtel,2.0,Non renseigné,https://www.booking.com/search.html?ss=O'Cub+Hôtel,43.9536378,4.7910674
2164,24,Uzes,Logis Hôtel Uzès Pont du Gard,3.0,Rue de l'Émeraude,https://www.booking.com/search.html?ss=Logis+Hôtel+Uzès+Pont+du+Gard,44.0022324,4.4162021
2165,24,Uzes,Hôtel des Pradines,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+des+Pradines,44.046077,4.4429774
2166,24,Uzes,L'Auberge d'Uzes,2.0,Non renseigné,https://www.booking.com/search.html?ss=L'Auberge+d'Uzes,43.9927521,4.4231437
2167,24,Uzes,Château hôtel d'Arpaillargues,3.0,Rue du Château,https://www.booking.com/search.html?ss=Château+hôtel+d'Arpaillargues,43.9995901,4.3726914
2168,24,Uzes,La Maison d'Uzès,3.0,Rue du Docteur Blanchard,https://www.booking.com/search.html?ss=La+Maison+d'Uzès,44.0127969,4.4211537
2169,24,Uzes,Le castellas,3.0,Non renseigné,https://www.booking.com/search.html?ss=Le+castellas,43.9542041,4.4761944
2170,25,Nimes,Hôtel Central,2.0,Place du Château,https://www.booking.com/search.html?ss=Hôtel+Central,43.8390258,4.362729
2171,25,Nimes,Majestic,3.0,Non renseigné,https://www.booking.com/search.html?ss=Majestic,43.834084,4.3654651
2172,25,Nimes,B&B Hôtel,3.0,Rue de la République,https://www.booking.com/search.html?ss=B&B+Hôtel,43.8281171,4.3548954
2173,25,Nimes,Hôtel Acanthe du Temple,2.0,Place du Château,https://www.booking.com/search.html?ss=Hôtel+Acanthe+du+Temple,43.8388943,4.3627096
2174,25,Nimes,Square Hôtel,3.0,Square de la Couronne,https://www.booking.com/search.html?ss=Square+Hôtel,43.8368795,4.3634359
2175,25,Nimes,Nîmotel,3.0,Rue Claude Nicolas Ledoux,https://www.booking.com/search.html?ss=Nîmotel,43.8166589,4.3459949
2176,25,Nimes,B&B Hôtel Nîmes Ville Active,3.0,Rue Claude Nicolas Ledoux,https://www.booking.com/search.html?ss=B&B+Hôtel+Nîmes+Ville+Active,43.81558,4.3468192
2177,25,Nimes,Ibis Budget,3.0,Non renseigné,https://www.booking.com/search.html?ss=Ibis+Budget,43.8317103,4.367029
2178,25,Nimes,Ibis Styles,3.0,Non renseigné,https://www.booking.com/search.html?ss=Ibis+Styles,43.8316764,4.3669327
2179,25,Nimes,Fasthotel - Nimes,3.0,Avenue de la Vistrenque,https://www.booking.com/search.html?ss=Fasthotel+-+Nimes,43.7976887,4.3834445
2180,25,Nimes,Hôtel Marguerittes,3.0,Route Nationale 86,https://www.booking.com/search.html?ss=Hôtel+Marguerittes,43.8595825,4.4254238
2181,25,Nimes,Le Pre Galoffre,3.0,Route de generac,https://www.booking.com/search.html?ss=Le+Pre+Galoffre,43.7884413,4.3545482
2182,25,Nimes,Ibis Nîmes Ouest,3.0,Rue de l'Hostellerie,https://www.booking.com/search.html?ss=Ibis+Nîmes+Ouest,43.8140584,4.3442247
2183,25,Nimes,Appart'City,4.0,Boulevard de Bruxelles,https://www.booking.com/search.html?ss=Appart'City,43.8340742,4.3627333
2184,25,Nimes,Empire Hotel,3.0,Boulevard Étienne Saintenac,https://www.booking.com/search.html?ss=Empire+Hotel,43.8404018,4.3630203
2185,25,Nimes,Le Mas de Ponge,3.0,Non renseigné,https://www.booking.com/search.html?ss=Le+Mas+de+Ponge,43.8702153,4.30174
2186,25,Nimes,Auberge de l'Eau bouillie,3.0,Non renseigné,https://www.booking.com/search.html?ss=Auberge+de+l'Eau+bouillie,43.8535096,4.3406894
2187,25,Nimes,Hotel Plazza,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hotel+Plazza,43.8377463,4.3638183
2188,25,Nimes,Hôtel Vatel,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Vatel,43.8205756,4.3193782
2189,25,Nimes,Hôtel de l'Amphithéâtre,3.0,Rue des Arènes,https://www.booking.com/search.html?ss=Hôtel+de+l'Amphithéâtre,43.8358676,4.358974
2190,25,Nimes,Best Western L'Orangerie,3.0,Rue de la Tour de l'Evêque,https://www.booking.com/search.html?ss=Best+Western+L'Orangerie,43.8252445,4.3702602
2191,25,Nimes,Hôtel des Tuileries,3.0,Rue Roussy,https://www.booking.com/search.html?ss=Hôtel+des+Tuileries,43.8364087,4.3647566
2192,25,Nimes,Twenty Campus,3.0,Non renseigné,https://www.booking.com/search.html?ss=Twenty+Campus,43.8313406,4.3674946
2193,25,Nimes,Hôtel Chouleur Margaret,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Chouleur+Margaret,43.8369609,4.3580027
2194,25,Nimes,Twenty Business Flats - Résidence Hôtelière,3.0,Non renseigné,https://www.booking.com/search.html?ss=Twenty+Business+Flats+-+Résidence+Hôtelière,43.8313384,4.3674938
2195,25,Nimes,Résidence Orfea Nimes,3.0,Rue Pierre Semard,https://www.booking.com/search.html?ss=Résidence+Orfea+Nimes,43.8419702,4.3725523
2196,26,Aigues Mortes,Hôtel des Croisades,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+des+Croisades,43.5689899,4.1883622
2197,26,Aigues Mortes,Hôtel d'Angleterre,3.0,Quai Colbert,https://www.booking.com/search.html?ss=Hôtel+d'Angleterre,43.5361554,4.1355287
2198,26,Aigues Mortes,Le Maray,2.0,Quai Christian Gozioso,https://www.booking.com/search.html?ss=Le+Maray,43.5404651,4.136389
2199,26,Aigues Mortes,Le Miramar,3.0,Avenue Frédéric Mistral,https://www.booking.com/search.html?ss=Le+Miramar,43.5318397,4.1402034
2200,26,Aigues Mortes,Les Arcades,3.0,Boulevard Gambetta,https://www.booking.com/search.html?ss=Les+Arcades,43.5655732,4.1923304
2201,26,Aigues Mortes,Villa Mazarin,3.0,Non renseigné,https://www.booking.com/search.html?ss=Villa+Mazarin,43.5648842,4.1919054
2202,26,Aigues Mortes,Presqu'île du Ponant,3.0,Non renseigné,https://www.booking.com/search.html?ss=Presqu'île+du+Ponant,43.5635024,4.1033174
2203,26,Aigues Mortes,Les Bains de Camargue,4.0,Route des Marines,https://www.booking.com/search.html?ss=Les+Bains+de+Camargue,43.5179345,4.1249937
2204,26,Aigues Mortes,Le Mas des Sables,3.0,Non renseigné,https://www.booking.com/search.html?ss=Le+Mas+des+Sables,43.5862017,4.1974739
2205,26,Aigues Mortes,Résidence Côté Mer,3.0,Non renseigné,https://www.booking.com/search.html?ss=Résidence+Côté+Mer,43.5574885,4.0777264
2206,26,Aigues Mortes,Les Corallines,4.0,Allée de la Plage,https://www.booking.com/search.html?ss=Les+Corallines,43.5562741,4.0959135
2207,26,Aigues Mortes,Hôtel de la plage,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+de+la+plage,43.5352375,4.135961
2208,26,Aigues Mortes,Hôtel des remparts,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+des+remparts,43.5679497,4.1901778
2209,26,Aigues Mortes,Oustau Camarguen,3.0,Route des Marines,https://www.booking.com/search.html?ss=Oustau+Camarguen,43.5117503,4.1375048
2210,26,Aigues Mortes,Le Grand Sud,3.0,Quai Colbert,https://www.booking.com/search.html?ss=Le+Grand+Sud,43.5370451,4.137335
2211,26,Aigues Mortes,Hôtel Lou Garbin,2.0,Avenue des Jardins,https://www.booking.com/search.html?ss=Hôtel+Lou+Garbin,43.6323557,4.1913239
2212,26,Aigues Mortes,Chambre d’hôtes La Maison du Mole,3.0,Non renseigné,https://www.booking.com/search.html?ss=Chambre+d’hôtes+La+Maison+du+Mole,43.5520065,4.1679922
2213,26,Aigues Mortes,L'escale,3.0,Non renseigné,https://www.booking.com/search.html?ss=L'escale,43.5688761,4.1882186
2214,26,Aigues Mortes,Royal Hotel - Noemy,3.0,Non renseigné,https://www.booking.com/search.html?ss=Royal+Hotel+-+Noemy,43.5763759,4.1978257
2215,26,Aigues Mortes,Médiéval,3.0,Non renseigné,https://www.booking.com/search.html?ss=Médiéval,43.571904,4.1934307
2216,26,Aigues Mortes,Le Provencal,3.0,Non renseigné,https://www.booking.com/search.html?ss=Le+Provencal,43.5367261,4.1375178
2217,27,Saintes Maries de la mer,Le Fangassier,3.0,Route de Cacharel,https://www.booking.com/search.html?ss=Le+Fangassier,43.4544348,4.4306847
2218,27,Saintes Maries de la mer,Hôtel de Cacharel,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+de+Cacharel,43.4932032,4.445088
2219,27,Saintes Maries de la mer,Le Mas de Cocagne,4.0,Non renseigné,https://www.booking.com/search.html?ss=Le+Mas+de+Cocagne,43.4584215,4.4249342
2220,27,Saintes Maries de la mer,La Brise,3.0,Non renseigné,https://www.booking.com/search.html?ss=La+Brise,43.4522778,4.4334349
2221,27,Saintes Maries de la mer,Le Bleu Marine,2.0,Non renseigné,https://www.booking.com/search.html?ss=Le+Bleu+Marine,43.4546584,4.4335023
2222,27,Saintes Maries de la mer,Le Dauphin Bleu,3.0,Non renseigné,https://www.booking.com/search.html?ss=Le+Dauphin+Bleu,43.4523625,4.4336418
2223,27,Saintes Maries de la mer,Mas Des Lys,3.0,Non renseigné,https://www.booking.com/search.html?ss=Mas+Des+Lys,43.4743395,4.4096433
2224,27,Saintes Maries de la mer,Mas De Lys,3.0,Non renseigné,https://www.booking.com/search.html?ss=Mas+De+Lys,43.4746103,4.4093624
2225,27,Saintes Maries de la mer,Le Galoubet,3.0,Non renseigné,https://www.booking.com/search.html?ss=Le+Galoubet,43.4562016,4.4321921
2226,27,Saintes Maries de la mer,Casa Marina,3.0,Non renseigné,https://www.booking.com/search.html?ss=Casa+Marina,43.4510457,4.4309346
2227,27,Saintes Maries de la mer,Les Palmiers,3.0,Non renseigné,https://www.booking.com/search.html?ss=Les+Palmiers,43.451089,4.4251731
2228,27,Saintes Maries de la mer,Mas des Barres,3.0,Non renseigné,https://www.booking.com/search.html?ss=Mas+des+Barres,43.5147839,4.3967321
2229,27,Saintes Maries de la mer,L'Estelle en Camargue,5.0,Non renseigné,https://www.booking.com/search.html?ss=L'Estelle+en+Camargue,43.4704019,4.3957623
2230,27,Saintes Maries de la mer,Mas des Rièges,3.0,Non renseigné,https://www.booking.com/search.html?ss=Mas+des+Rièges,43.4615855,4.4289091
2231,27,Saintes Maries de la mer,Les Arnelles,3.0,Route d'Arles,https://www.booking.com/search.html?ss=Les+Arnelles,43.4623082,4.423316
2232,27,Saintes Maries de la mer,Le Nid,3.0,Non renseigné,https://www.booking.com/search.html?ss=Le+Nid,43.4893212,4.4040816
2233,27,Saintes Maries de la mer,Hotel Camille,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hotel+Camille,43.4504333,4.4298694
2234,27,Saintes Maries de la mer,Les Rizières,3.0,Non renseigné,https://www.booking.com/search.html?ss=Les+Rizières,43.471096,4.4105013
2235,28,Collioure,Les Pêcheurs,3.0,Non renseigné,https://www.booking.com/search.html?ss=Les+Pêcheurs,42.4803853,3.1320048
2236,28,Collioure,Le Manoir,2.0,Non renseigné,https://www.booking.com/search.html?ss=Le+Manoir,42.4824606,3.1271669
2237,28,Collioure,Les jardins du cédre,3.0,Non renseigné,https://www.booking.com/search.html?ss=Les+jardins+du+cédre,42.5130187,3.1096266
2238,28,Collioure,Solhotel,2.0,Non renseigné,https://www.booking.com/search.html?ss=Solhotel,42.4856185,3.1299515
2239,28,Collioure,Le Catalan,3.0,Non renseigné,https://www.booking.com/search.html?ss=Le+Catalan,42.4783325,3.1394977
2240,28,Collioure,Les Mimosas,2.0,Non renseigné,https://www.booking.com/search.html?ss=Les+Mimosas,42.5573356,3.0428307
2241,28,Collioure,Les Charmettes,3.0,Non renseigné,https://www.booking.com/search.html?ss=Les+Charmettes,42.5562106,3.0425086
2242,28,Collioure,Beau Rivage,3.0,Non renseigné,https://www.booking.com/search.html?ss=Beau+Rivage,42.5508286,3.0475509
2243,28,Collioure,Centre Plage,3.0,Non renseigné,https://www.booking.com/search.html?ss=Centre+Plage,42.5513266,3.0468321
2244,28,Collioure,Plage des Pins,3.0,Non renseigné,https://www.booking.com/search.html?ss=Plage+des+Pins,42.5571039,3.0460918
2245,28,Collioure,L'Oasis,3.0,Non renseigné,https://www.booking.com/search.html?ss=L'Oasis,42.5374119,3.0546393
2246,28,Collioure,Le Fanal,3.0,Non renseigné,https://www.booking.com/search.html?ss=Le+Fanal,42.5363247,3.0562006
2247,28,Collioure,Les Suites,3.0,Non renseigné,https://www.booking.com/search.html?ss=Les+Suites,42.5243395,3.082721
2248,28,Collioure,Le Bon Port,2.0,Non renseigné,https://www.booking.com/search.html?ss=Le+Bon+Port,42.5240834,3.0894087
2249,28,Collioure,Sur le Quai,3.0,Non renseigné,https://www.booking.com/search.html?ss=Sur+le+Quai,42.5167376,3.1053759
2250,28,Collioure,Le Paquebot,3.0,Non renseigné,https://www.booking.com/search.html?ss=Le+Paquebot,42.5181595,3.1050003
2251,28,Collioure,Casa Païral,3.0,Non renseigné,https://www.booking.com/search.html?ss=Casa+Païral,42.5260536,3.0825051
2252,28,Collioure,Princes de Catalogne,3.0,Non renseigné,https://www.booking.com/search.html?ss=Princes+de+Catalogne,42.5258638,3.0826445
2253,28,Collioure,Côté Thalasso,3.0,Non renseigné,https://www.booking.com/search.html?ss=Côté+Thalasso,42.4783931,3.1410901
2254,28,Collioure,Les Templiers,3.0,Non renseigné,https://www.booking.com/search.html?ss=Les+Templiers,42.5265119,3.08389
2255,28,Collioure,Hôtel Boramar,3.0,rue Jean Bart,https://www.booking.com/search.html?ss=Hôtel+Boramar,42.5239531,3.0874959
2256,28,Collioure,La Frégate,3.0,Non renseigné,https://www.booking.com/search.html?ss=La+Frégate,42.5264019,3.0832475
2257,28,Collioure,Auberge du Roua,3.0,Non renseigné,https://www.booking.com/search.html?ss=Auberge+du+Roua,42.5430293,3.009057
2258,28,Collioure,L'Amphytrion,2.0,Non renseigné,https://www.booking.com/search.html?ss=L'Amphytrion,42.5237108,3.0872469
2259,28,Collioure,Banyuls-sur-Mer,3.0,Non renseigné,https://www.booking.com/search.html?ss=Banyuls-sur-Mer,42.4819128,3.1275697
2260,28,Collioure,Hôtel Casa Dina,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Casa+Dina,42.481634,3.128102
2261,28,Collioure,l'Hostalet,3.0,Non renseigné,https://www.booking.com/search.html?ss=l'Hostalet,42.5470798,3.0225856
2262,28,Collioure,Le Mas des Citronniers,3.0,Non renseigné,https://www.booking.com/search.html?ss=Le+Mas+des+Citronniers,42.5253709,3.0824931
2263,28,Collioure,La Bona Casa,3.0,Non renseigné,https://www.booking.com/search.html?ss=La+Bona+Casa,42.525491,3.0826506
2264,28,Collioure,Ibis Styles Port-Vendres,3.0,Non renseigné,https://www.booking.com/search.html?ss=Ibis+Styles+Port-Vendres,42.5228856,3.1009643
2265,28,Collioure,Hôtel Les Bulles de Mer,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Les+Bulles+de+Mer,42.6075068,3.0393111
2266,28,Collioure,Villa Camille,4.0,Non renseigné,https://www.booking.com/search.html?ss=Villa+Camille,42.4798934,3.1333727
2267,28,Collioure,Le Maritime,3.0,Non renseigné,https://www.booking.com/search.html?ss=Le+Maritime,42.5573404,3.0446771
2268,28,Collioure,Auberge du Bon Vivant,3.0,Non renseigné,https://www.booking.com/search.html?ss=Auberge+du+Bon+Vivant,42.5499248,3.0318819
2269,29,Carcassonne,Hôtel F1,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+F1,43.2050015,2.4088309
2270,29,Carcassonne,Ibis Budget Carcassonne Salvaza,1.0,Non renseigné,https://www.booking.com/search.html?ss=Ibis+Budget+Carcassonne+Salvaza,43.2045699,2.3102898
2271,29,Carcassonne,Le Central,2.0,Boulevard Jean Jaurès,https://www.booking.com/search.html?ss=Le+Central,43.2139617,2.3548214
2272,29,Carcassonne,Royal Hotel,2.0,Boulevard Jean Jaurès,https://www.booking.com/search.html?ss=Royal+Hotel,43.2136841,2.3556315
2273,29,Carcassonne,Hôtel Ibis centre Carcassonne,3.0,Non renseigné,https://www.booking.com/search.html?ss=Hôtel+Ibis+centre+Carcassonne,43.2115807,2.3574205
2274,29,Carcassonne,Hôtel Le Bistrol,3.0,Avenue Maréchal Foch,https://www.booking.com/search.html?ss=Hôtel+Le+Bistrol,43.2171275,2.3524761
2275,29,Carcassonne,Chambre de Hôtes - Côte Cité,3.0,Non renseigné,https://www.booking.com/search.html?ss=Chambre+de+Hôtes+-+Côte+Cité,43.2094277,2.3643177
2276,29,Carcassonne,Hôtel Mercure Porte de la Cité,4.0,Rue Camille Saint-Saëns,https://www.booking.com/search.html?ss=Hôtel+Mercure+Porte+de+la+Cité,43.2068308,2.3695757
